public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median
2021-10-31,Utilities,70,0.045083,0.051963,0.629,1.940,0.617,25.057,3.23%,13.210,10.862,21.188,20.519,18.173,18.214,2.609,1.564,0.140,0.074,0.098,0.096,0.058,0.352,0.119,0.198,0.346,0.056,0.065,0.136,0.075,0.065,0.077,0.540,0.450,0.534,0.604,0.140,0.320,-0.335,0.481,0.079,0.016,0.276,0.094,0.772,0.139,5.265,0.923,0.041,0.036,0.497,0.960,2.345,0.697,0.389,0.585,3.000,3.101,20.584,0.119,0.792,0.658,0.208,11.798,6.473,8.887,0.758,0.328,8.708,-0.022,0.000,0.000,0.000
2021-11-30,Communication Services,157,-0.101588,-0.053463,0.000,0.127,0.375,-0.841,1.92%,9.486,7.388,2.806,2.827,6.529,6.572,1.971,2.139,0.217,0.224,0.011,0.004,0.011,0.528,0.003,0.041,0.138,0.040,0.078,-0.005,0.069,0.027,0.014,0.444,0.507,0.436,0.484,0.000,0.242,0.779,0.250,0.089,0.290,0.090,0.073,0.378,0.309,2.798,0.565,0.046,0.044,0.505,5.607,1.221,0.613,0.323,0.511,1.461,1.429,36.377,0.969,1.746,1.725,0.471,33.705,7.351,6.514,1.189,0.610,2.761,-0.059,0.000,0.018,0.000
2021-11-30,Consumer Discretionary,453,-0.037205,0.010951,0.010,0.201,0.323,17.759,1.80%,10.149,8.176,10.286,10.222,10.225,10.278,1.126,2.824,0.219,0.370,0.153,0.141,0.091,0.374,0.054,0.081,0.113,0.104,0.164,0.069,0.115,0.113,0.153,0.469,0.507,0.467,0.553,0.268,0.151,0.774,0.346,0.119,0.224,0.090,0.109,0.497,0.406,2.423,0.784,0.040,0.033,0.504,2.496,1.396,0.655,0.386,0.578,4.036,4.563,63.868,0.676,1.695,1.212,1.066,4.776,9.020,15.983,2.859,1.492,5.625,-0.032,0.000,0.014,0.000
2021-11-30,Consumer Staples,154,-0.032893,-0.017271,0.317,0.446,0.387,18.908,2.38%,12.010,11.821,18.221,17.749,15.295,15.404,1.578,2.589,0.224,0.328,0.096,0.091,0.052,0.325,0.036,0.061,0.096,0.118,0.173,0.051,0.101,0.091,0.084,0.333,0.654,0.331,0.403,0.360,0.232,0.658,0.364,0.139,0.192,0.075,0.117,0.562,0.389,2.060,0.423,0.037,0.032,0.469,2.263,1.062,0.534,0.294,0.455,5.391,6.093,61.358,0.480,1.880,1.094,0.971,5.286,9.031,11.443,2.092,1.321,5.377,-0.034,0.000,0.009,0.000
2021-11-30,Energy,159,-0.111035,-0.056418,0.280,-0.004,0.598,-2.936,2.64%,6.133,4.708,-3.388,-3.314,-3.525,-3.533,1.568,1.562,0.046,0.129,-0.069,-0.054,-0.013,0.248,-0.074,-0.015,0.094,-0.016,-0.019,-0.073,0.058,-0.023,-0.083,0.339,0.580,0.334,0.379,0.071,0.400,0.427,0.469,0.117,0.131,0.056,0.064,0.265,0.316,1.866,0.499,0.059,0.053,0.483,0.866,0.867,0.517,0.274,0.417,-1.156,-0.793,43.586,0.440,1.439,1.177,0.485,14.601,7.335,6.543,1.056,0.651,4.442,-0.107,0.000,0.000,0.000
2021-11-30,Financials,606,-0.026547,-0.053858,0.239,0.396,0.839,16.420,2.44%,7.841,7.857,10.598,10.598,10.415,10.491,2.853,1.219,0.204,0.039,0.124,0.122,0.000,0.868,0.260,0.454,0.499,0.165,0.352,0.338,0.024,0.133,0.124,0.218,0.762,0.217,0.312,0.000,0.221,0.955,0.501,0.013,0.115,0.301,0.105,0.534,0.458,1.902,0.276,0.041,0.037,0.046,66.933,7.505,0.882,0.055,0.880,6.554,8.152,278.476,1.112,1.962,1.905,0.045,0.980,0.006,0.074,0.458,0.336,2.991,-0.004,0.000,0.006,0.284
2021-11-30,Health Care,991,-0.095024,-0.040720,0.000,-0.077,0.284,-4.767,1.16%,-5.465,-4.055,-6.688,-6.751,-6.475,-6.510,9.446,3.076,0.146,0.000,-0.350,-0.369,-0.242,0.355,-0.722,-0.661,-0.619,-0.330,-0.362,-0.718,-0.276,-0.302,-0.366,0.083,0.853,0.084,0.119,0.000,0.035,0.806,-2.171,-0.697,2.144,-0.669,0.133,-2.477,0.506,-0.061,0.086,0.045,0.038,0.294,5.082,0.348,0.296,0.097,0.165,-11.261,-11.245,95.364,5.110,6.018,5.714,0.295,3.060,6.675,6.080,0.511,0.381,0.572,-0.054,0.120,0.000,0.000
2021-11-30,Industrials,510,-0.027160,-0.032725,0.147,0.856,0.386,23.929,1.32%,12.019,12.166,17.904,17.819,17.315,17.512,1.520,2.571,0.223,0.238,0.098,0.095,0.066,0.282,0.041,0.067,0.107,0.106,0.160,0.052,0.101,0.093,0.093,0.351,0.637,0.352,0.409,0.184,0.365,0.737,0.335,0.143,0.160,0.086,0.106,0.460,0.413,1.958,0.500,0.041,0.036,0.436,3.075,1.184,0.555,0.265,0.455,4.190,5.056,74.836,0.465,1.915,1.398,0.850,5.032,8.942,6.163,2.043,1.192,4.620,-0.034,0.000,0.000,0.000
2021-11-30,Information Technology,556,-0.055357,0.024536,0.000,0.193,0.196,-2.644,1.30%,12.150,14.287,-2.103,0.734,8.486,8.496,4.443,4.342,0.144,0.312,0.028,0.010,0.003,0.549,0.001,0.026,0.073,0.031,0.046,0.001,0.060,0.037,0.017,0.206,0.734,0.213,0.264,0.014,0.220,0.836,0.201,0.116,0.560,0.064,0.127,0.183,0.552,0.581,0.229,0.040,0.034,0.320,5.733,0.796,0.486,0.185,0.331,1.090,1.736,72.262,1.187,2.337,1.998,0.608,4.029,7.623,5.622,1.228,0.866,2.203,-0.055,0.128,0.001,0.000
2021-11-30,Materials,151,-0.039496,-0.008783,0.204,0.220,0.456,19.448,1.55%,9.076,9.243,14.192,11.817,13.872,14.049,1.281,2.234,0.204,0.208,0.114,0.111,0.078,0.288,0.061,0.098,0.157,0.114,0.143,0.079,0.121,0.110,0.102,0.382,0.611,0.375,0.393,0.313,0.307,0.625,0.494,0.141,0.164,0.120,0.067,0.727,0.298,1.978,0.562,0.046,0.040,0.471,1.615,1.184,0.537,0.295,0.459,4.123,5.800,73.827,0.583,2.366,1.445,0.749,5.115,7.563,7.141,1.951,1.056,4.112,-0.041,0.002,0.000,0.000
2021-11-30,Real Estate,41,-0.082723,-0.176764,0.000,0.091,0.515,20.819,3.27%,13.986,2.303,7.088,5.820,5.302,5.396,2.592,1.461,0.226,0.074,0.027,0.006,0.018,0.247,0.036,0.012,0.087,0.021,0.026,0.046,0.023,0.008,0.025,0.379,0.594,0.349,0.412,0.000,0.117,0.923,0.153,0.079,0.230,0.085,0.077,0.243,0.551,2.602,0.574,0.044,0.034,0.606,3.424,1.002,0.505,0.322,0.424,1.265,0.151,48.941,1.283,2.453,2.002,0.235,2.711,11.212,8.620,0.540,0.278,3.636,-0.013,0.000,0.000,0.000
2021-11-30,Utilities,70,-0.023332,-0.016398,0.640,2.064,0.626,23.349,3.40%,13.296,10.805,21.268,19.713,17.833,17.858,2.485,1.594,0.155,0.073,0.098,0.097,0.058,0.349,0.114,0.199,0.343,0.055,0.062,0.131,0.075,0.062,0.077,0.538,0.447,0.534,0.600,0.143,0.309,-0.416,0.452,0.077,0.013,0.267,0.103,0.744,0.146,5.348,0.966,0.040,0.036,0.500,0.957,2.430,0.707,0.392,0.587,2.995,3.105,19.859,0.088,0.809,0.630,0.211,11.759,6.738,9.117,0.752,0.320,10.000,-0.021,0.000,0.000,0.000
2021-12-31,Communication Services,158,0.003789,0.021107,0.000,0.116,0.398,-1.048,1.99%,9.487,7.429,2.265,2.972,6.629,6.676,2.053,2.036,0.216,0.224,0.010,0.003,0.010,0.527,0.003,0.040,0.137,0.038,0.071,-0.005,0.068,0.027,0.011,0.444,0.507,0.436,0.472,0.000,0.233,0.761,0.250,0.089,0.290,0.090,0.073,0.378,0.309,2.798,0.565,0.046,0.043,0.505,5.651,1.182,0.613,0.326,0.511,1.412,1.418,38.246,0.986,1.773,1.732,0.465,32.905,7.432,6.549,1.189,0.616,2.728,-0.060,0.000,0.015,0.000
2021-12-31,Consumer Discretionary,461,-0.014904,-0.013818,0.017,0.211,0.336,17.954,1.70%,10.106,8.217,9.518,9.518,9.631,10.042,1.149,2.745,0.219,0.365,0.154,0.141,0.089,0.375,0.052,0.080,0.113,0.105,0.164,0.067,0.114,0.117,0.153,0.469,0.507,0.468,0.550,0.266,0.147,0.765,0.334,0.114,0.231,0.090,0.107,0.482,0.405,2.377,0.788,0.040,0.033,0.501,2.496,1.394,0.650,0.388,0.575,3.852,4.652,63.868,0.679,1.686,1.206,1.049,4.727,9.089,16.180,2.826,1.481,5.596,-0.031,0.000,0.015,0.000
2021-12-31,Consumer Staples,155,0.026214,0.092552,0.316,0.521,0.391,20.420,2.11%,12.022,11.950,18.075,17.837,16.591,16.762,1.566,2.720,0.232,0.328,0.092,0.090,0.052,0.324,0.037,0.060,0.094,0.117,0.173,0.052,0.099,0.090,0.084,0.331,0.656,0.329,0.402,0.353,0.228,0.668,0.370,0.138,0.172,0.074,0.109,0.554,0.390,2.063,0.434,0.037,0.032,0.469,2.397,1.071,0.531,0.292,0.454,5.170,6.495,61.988,0.472,1.895,1.075,0.978,5.402,9.048,11.438,2.118,1.319,5.382,-0.034,0.000,0.009,0.000
2021-12-31,Energy,157,-0.014737,0.025451,0.280,-0.003,0.599,-3.131,2.71%,6.133,4.892,-3.325,-3.175,-3.424,-3.424,1.512,1.530,0.046,0.129,-0.064,-0.040,-0.012,0.246,-0.069,-0.021,0.088,-0.018,-0.020,-0.062,0.056,-0.024,-0.083,0.338,0.599,0.330,0.376,0.074,0.395,0.437,0.464,0.115,0.131,0.057,0.064,0.244,0.312,1.885,0.480,0.057,0.053,0.483,0.843,0.836,0.511,0.274,0.415,-1.066,-0.855,43.242,0.442,1.448,1.186,0.479,14.090,7.365,6.543,1.032,0.639,4.442,-0.106,0.000,0.000,0.000
2021-12-31,Financials,606,0.027629,0.024755,0.239,0.418,0.836,17.054,2.42%,7.799,8.056,11.000,10.970,10.744,10.825,2.951,1.258,0.203,0.039,0.124,0.122,0.000,0.867,0.258,0.453,0.499,0.144,0.333,0.338,0.024,0.133,0.124,0.217,0.765,0.216,0.312,0.000,0.207,0.955,0.391,0.013,0.117,0.301,0.107,0.412,0.476,1.896,0.274,0.041,0.037,0.046,66.549,7.492,0.882,0.055,0.880,6.450,8.062,266.537,1.112,1.973,1.915,0.045,0.983,0.006,0.075,0.459,0.337,2.691,-0.004,0.000,0.006,0.282
2021-12-31,Health Care,1012,-0.056507,0.069185,0.000,-0.067,0.283,-4.405,1.16%,-5.379,-3.697,-6.478,-6.498,-6.208,-6.229,9.109,2.959,0.143,0.000,-0.336,-0.368,-0.242,0.360,-0.744,-0.670,-0.625,-0.339,-0.369,-0.743,-0.282,-0.295,-0.366,0.080,0.853,0.083,0.119,0.000,0.035,0.805,-2.164,-0.687,2.095,-0.670,0.134,-2.444,0.510,-0.064,0.085,0.047,0.039,0.291,5.181,0.347,0.301,0.099,0.163,-11.584,-11.258,95.703,5.045,5.987,5.659,0.296,3.011,6.468,6.087,0.513,0.380,0.581,-0.053,0.116,0.000,0.000
2021-12-31,Industrials,512,0.002991,0.041902,0.142,0.922,0.390,24.396,1.28%,11.983,12.215,18.093,17.976,17.817,17.894,1.581,2.656,0.223,0.237,0.098,0.096,0.066,0.283,0.041,0.066,0.106,0.105,0.159,0.052,0.100,0.094,0.093,0.350,0.639,0.349,0.408,0.184,0.365,0.736,0.319,0.143,0.161,0.085,0.103,0.450,0.417,1.948,0.496,0.041,0.036,0.426,3.091,1.179,0.556,0.265,0.451,4.190,5.056,74.896,0.471,1.914,1.395,0.853,4.903,8.944,6.143,2.037,1.192,4.619,-0.033,0.000,0.000,0.000
2021-12-31,Information Technology,566,-0.008863,0.019910,0.000,0.205,0.195,-2.241,1.21%,11.901,15.269,-2.095,-0.725,7.697,7.783,4.709,4.486,0.142,0.310,0.026,0.008,0.004,0.551,0.000,0.026,0.071,0.028,0.044,0.001,0.057,0.037,0.015,0.204,0.730,0.208,0.270,0.011,0.218,0.836,0.199,0.114,0.563,0.062,0.125,0.181,0.555,0.511,0.229,0.040,0.034,0.318,5.735,0.781,0.482,0.180,0.336,1.162,1.663,71.622,1.169,2.336,1.989,0.601,4.044,7.628,5.570,1.209,0.860,2.218,-0.053,0.128,0.001,0.000
2021-12-31,Materials,150,0.045653,0.068831,0.201,0.244,0.454,20.859,1.45%,8.930,9.715,14.679,12.000,15.088,15.088,1.345,2.298,0.201,0.211,0.116,0.115,0.079,0.290,0.061,0.098,0.158,0.115,0.143,0.079,0.122,0.111,0.104,0.383,0.607,0.376,0.394,0.313,0.310,0.626,0.501,0.141,0.156,0.121,0.065,0.728,0.301,1.991,0.564,0.045,0.040,0.473,1.618,1.190,0.538,0.297,0.459,4.204,5.888,75.002,0.571,2.354,1.424,0.744,5.121,7.569,7.139,1.981,1.054,4.118,-0.041,0.002,0.000,0.000
2021-12-31,Real Estate,41,0.029699,0.080118,0.000,0.100,0.625,22.921,2.87%,13.986,2.480,7.433,6.441,5.849,5.953,2.764,1.664,0.226,0.075,0.032,0.017,0.018,0.245,0.029,0.012,0.084,0.021,0.026,0.034,0.023,0.007,0.025,0.386,0.594,0.371,0.416,0.000,0.138,0.911,0.153,0.073,0.229,0.081,0.074,0.243,0.529,2.602,0.579,0.043,0.036,0.616,2.331,1.002,0.508,0.339,0.433,1.122,0.151,54.955,1.283,2.184,1.926,0.233,2.711,11.918,8.366,0.569,0.267,3.520,-0.016,0.000,0.000,0.000
2021-12-31,Utilities,71,0.086616,0.092486,0.640,2.312,0.626,25.748,3.01%,13.296,11.736,23.061,21.186,19.830,19.878,2.702,1.709,0.155,0.073,0.098,0.097,0.058,0.349,0.114,0.199,0.343,0.055,0.062,0.131,0.075,0.062,0.077,0.538,0.447,0.534,0.600,0.143,0.309,-0.416,0.452,0.077,0.013,0.267,0.103,0.744,0.146,5.348,0.966,0.040,0.036,0.500,0.957,2.430,0.707,0.392,0.587,2.995,3.105,19.859,0.088,0.809,0.630,0.211,11.759,6.738,9.117,0.752,0.320,10.000,-0.021,0.000,0.000,0.000
2022-01-31,Communication Services,165,-0.084926,-0.075319,0.000,0.124,0.401,-1.229,1.96%,9.486,6.779,0.427,1.356,5.790,5.817,1.828,1.835,0.216,0.224,0.019,0.001,0.009,0.524,-0.001,0.039,0.133,0.035,0.071,-0.006,0.065,0.028,0.014,0.417,0.504,0.416,0.458,0.000,0.242,0.782,0.244,0.089,0.302,0.088,0.077,0.358,0.318,2.698,0.553,0.047,0.043,0.494,5.729,1.150,0.595,0.314,0.507,1.008,1.393,38.586,0.969,1.746,1.725,0.472,32.905,7.235,6.456,1.191,0.629,2.794,-0.061,0.000,0.015,0.000
2022-01-31,Consumer Discretionary,470,-0.108937,-0.106860,0.008,0.188,0.330,16.404,1.85%,9.793,7.753,8.939,8.939,8.883,9.143,1.075,2.422,0.219,0.371,0.154,0.138,0.087,0.375,0.051,0.079,0.111,0.105,0.162,0.065,0.114,0.118,0.153,0.469,0.502,0.466,0.550,0.266,0.142,0.765,0.332,0.111,0.226,0.090,0.108,0.479,0.410,2.349,0.791,0.041,0.033,0.497,2.506,1.351,0.650,0.384,0.575,3.759,4.415,63.868,0.682,1.691,1.199,1.057,4.727,9.154,16.310,2.822,1.482,5.635,-0.031,0.000,0.015,0.000
2022-01-31,Consumer Staples,158,-0.066786,-0.021466,0.291,0.540,0.383,20.326,2.17%,11.981,11.227,17.165,16.800,15.961,16.079,1.511,2.459,0.232,0.329,0.093,0.088,0.052,0.324,0.031,0.058,0.092,0.109,0.175,0.048,0.099,0.090,0.084,0.329,0.652,0.329,0.405,0.359,0.224,0.664,0.366,0.137,0.146,0.073,0.118,0.546,0.398,2.048,0.434,0.038,0.033,0.468,2.509,1.086,0.540,0.296,0.458,4.516,6.094,61.298,0.461,1.817,1.037,1.001,5.461,9.031,11.517,2.196,1.339,5.359,-0.033,0.000,0.009,0.000
2022-01-31,Energy,157,0.087476,0.166117,0.280,-0.004,0.599,-3.247,2.57%,6.133,5.571,-3.556,-3.373,-3.883,-3.883,1.723,1.694,0.046,0.129,-0.064,-0.040,-0.012,0.246,-0.069,-0.021,0.088,-0.018,-0.020,-0.062,0.056,-0.024,-0.083,0.338,0.599,0.330,0.376,0.074,0.395,0.437,0.464,0.115,0.131,0.057,0.064,0.244,0.312,1.885,0.480,0.057,0.053,0.483,0.843,0.836,0.511,0.274,0.415,-1.066,-0.855,43.242,0.442,1.448,1.186,0.479,14.090,7.365,6.543,1.032,0.639,4.442,-0.106,0.000,0.000,0.000
2022-01-31,Financials,602,-0.020590,-0.008121,0.239,0.406,0.837,17.108,2.43%,7.773,8.064,11.095,11.095,10.717,10.792,3.021,1.283,0.203,0.039,0.124,0.122,0.000,0.865,0.257,0.452,0.497,0.143,0.324,0.334,0.024,0.134,0.124,0.218,0.761,0.217,0.312,0.000,0.214,0.955,0.353,0.013,0.118,0.298,0.107,0.402,0.480,1.886,0.276,0.041,0.037,0.046,66.970,7.475,0.882,0.055,0.880,6.554,8.152,256.717,1.101,1.968,1.910,0.045,0.983,0.006,0.075,0.459,0.339,2.991,-0.004,0.000,0.006,0.282
2022-01-31,Health Care,1021,-0.160509,-0.088711,0.000,-0.058,0.282,-3.673,1.22%,-5.356,-3.165,-5.155,-5.155,-4.846,-4.877,7.768,2.385,0.143,0.000,-0.334,-0.368,-0.244,0.356,-0.744,-0.684,-0.631,-0.346,-0.374,-0.752,-0.286,-0.294,-0.368,0.081,0.852,0.084,0.121,0.000,0.035,0.805,-2.161,-0.682,2.086,-0.675,0.134,-2.428,0.512,-0.066,0.086,0.048,0.040,0.291,5.192,0.347,0.304,0.102,0.165,-11.598,-11.407,96.076,5.010,5.832,5.584,0.295,3.055,6.432,6.093,0.514,0.381,0.581,-0.052,0.117,0.000,0.000
2022-01-31,Industrials,519,-0.104306,-0.064049,0.144,0.802,0.388,22.983,1.34%,11.956,11.701,17.206,16.772,16.824,16.910,1.446,2.349,0.223,0.234,0.098,0.095,0.066,0.284,0.041,0.065,0.107,0.104,0.157,0.050,0.100,0.092,0.091,0.345,0.638,0.345,0.406,0.177,0.361,0.730,0.316,0.141,0.162,0.085,0.103,0.449,0.417,1.939,0.487,0.041,0.036,0.422,3.071,1.178,0.554,0.264,0.451,4.132,5.019,74.823,0.471,1.904,1.395,0.844,4.903,8.991,6.120,2.043,1.185,4.623,-0.033,0.000,0.000,0.000
2022-01-31,Information Technology,576,-0.125389,-0.078861,0.000,0.184,0.195,-2.132,1.30%,11.478,14.049,-2.000,-1.047,6.557,6.480,4.291,3.982,0.143,0.314,0.028,0.008,0.001,0.555,-0.000,0.024,0.069,0.027,0.044,0.001,0.057,0.038,0.017,0.203,0.728,0.207,0.269,0.010,0.218,0.836,0.193,0.110,0.570,0.061,0.126,0.181,0.558,0.501,0.218,0.040,0.034,0.313,5.746,0.798,0.485,0.179,0.337,1.018,1.616,70.824,1.155,2.320,1.948,0.608,4.104,7.725,5.591,1.240,0.864,2.260,-0.054,0.128,0.001,0.000
2022-01-31,Materials,151,-0.069748,-0.068843,0.199,0.175,0.459,19.425,1.59%,8.928,8.882,14.242,12.264,14.149,14.309,1.294,2.109,0.201,0.208,0.117,0.116,0.079,0.290,0.063,0.100,0.158,0.114,0.143,0.080,0.121,0.110,0.103,0.382,0.611,0.375,0.393,0.311,0.309,0.621,0.505,0.141,0.160,0.122,0.063,0.727,0.301,1.978,0.562,0.045,0.040,0.473,1.615,1.184,0.538,0.295,0.459,4.204,5.888,75.002,0.577,2.366,1.428,0.744,5.081,7.563,7.139,1.981,1.054,4.157,-0.041,0.002,0.000,0.000
2022-01-31,Real Estate,41,-0.100669,-0.117811,0.000,0.104,0.625,21.558,3.09%,13.986,4.109,7.043,6.322,5.600,5.701,2.518,1.600,0.226,0.075,0.032,0.017,0.018,0.245,0.029,0.012,0.084,0.021,0.026,0.034,0.023,0.007,0.025,0.386,0.594,0.371,0.416,0.000,0.138,0.911,0.153,0.073,0.229,0.081,0.074,0.243,0.529,2.602,0.579,0.043,0.036,0.616,2.331,1.002,0.508,0.339,0.433,1.122,0.151,54.955,1.283,2.184,1.926,0.233,2.711,11.918,8.366,0.569,0.267,3.520,-0.016,0.000,0.000,0.000
2022-01-31,Utilities,71,-0.040673,-0.033684,0.640,2.164,0.626,26.170,3.03%,13.296,11.712,22.375,21.165,19.699,19.743,2.641,1.700,0.155,0.073,0.098,0.097,0.058,0.349,0.114,0.199,0.343,0.055,0.062,0.131,0.075,0.062,0.077,0.538,0.447,0.534,0.600,0.143,0.309,-0.416,0.452,0.077,0.013,0.267,0.103,0.749,0.146,5.348,0.966,0.040,0.036,0.500,0.957,2.430,0.707,0.392,0.587,3.005,3.107,19.859,0.088,0.809,0.630,0.211,11.759,6.738,9.117,0.752,0.320,10.000,-0.021,0.000,0.000,0.000
2022-02-28,Communication Services,168,-0.027426,-0.068862,0.000,0.144,0.436,-1.171,2.04%,10.246,7.685,3.418,2.588,5.604,6.226,1.731,1.700,0.186,0.205,0.021,0.008,0.027,0.516,0.010,0.034,0.119,0.030,0.066,-0.001,0.059,0.021,0.019,0.422,0.528,0.399,0.439,0.000,0.251,0.703,0.226,0.068,0.304,0.090,0.059,0.337,0.301,2.829,0.513,0.045,0.041,0.498,5.933,1.134,0.611,0.298,0.504,1.420,1.202,41.205,0.829,1.732,1.725,0.492,25.649,7.491,6.478,1.147,0.610,3.231,-0.057,0.000,0.014,0.000
2022-02-28,Consumer Discretionary,473,-0.013062,-0.031809,0.000,0.196,0.336,14.915,1.96%,10.022,7.965,8.533,8.533,9.102,9.286,1.039,2.320,0.218,0.335,0.152,0.147,0.089,0.374,0.052,0.079,0.113,0.112,0.162,0.065,0.112,0.115,0.164,0.457,0.516,0.451,0.534,0.267,0.147,0.731,0.286,0.088,0.208,0.089,0.109,0.456,0.421,2.384,0.724,0.037,0.031,0.501,2.507,1.370,0.634,0.357,0.559,4.077,4.989,62.863,0.600,1.666,1.114,1.055,4.589,9.815,16.147,2.723,1.451,5.515,-0.030,0.000,0.016,0.000
2022-02-28,Consumer Staples,158,-0.009208,-0.012310,0.309,0.455,0.375,21.136,2.16%,12.070,11.872,15.648,16.214,15.227,15.320,1.444,2.441,0.233,0.318,0.089,0.083,0.060,0.316,0.028,0.057,0.087,0.109,0.161,0.039,0.099,0.090,0.084,0.327,0.664,0.326,0.395,0.362,0.221,0.638,0.353,0.113,0.164,0.058,0.112,0.486,0.398,2.075,0.429,0.037,0.032,0.484,2.368,1.060,0.522,0.280,0.431,4.694,5.776,64.531,0.452,1.960,1.049,0.995,5.471,9.031,11.151,2.014,1.271,4.220,-0.029,0.000,0.011,0.000
2022-02-28,Energy,157,0.135797,0.079967,0.078,-0.014,0.709,-3.317,2.31%,6.071,5.166,-0.474,-0.388,2.789,4.108,1.648,1.696,0.069,0.149,0.031,0.031,0.026,0.332,0.004,0.030,0.150,0.040,0.056,0.013,0.092,0.045,0.016,0.325,0.619,0.305,0.329,0.066,0.421,0.419,0.463,0.155,0.130,0.127,0.055,0.582,0.326,1.361,0.403,0.063,0.054,0.459,0.841,0.868,0.508,0.240,0.404,1.207,1.805,49.113,0.381,1.339,1.120,0.508,15.212,7.359,7.266,1.097,0.677,4.049,-0.093,0.000,0.000,0.000
2022-02-28,Financials,599,-0.000785,-0.014372,0.233,0.457,0.813,15.256,2.54%,8.363,7.946,10.813,10.813,10.616,10.793,2.978,1.240,0.212,0.037,0.123,0.121,0.000,0.881,0.255,0.464,0.500,0.103,0.307,0.340,0.023,0.133,0.123,0.198,0.779,0.198,0.289,0.000,0.213,0.958,0.299,0.018,0.121,0.308,0.110,0.332,0.497,1.723,0.244,0.042,0.036,0.037,66.826,7.581,0.883,0.048,0.881,6.425,7.812,380.918,0.936,1.770,1.770,0.045,0.755,0.004,0.073,0.430,0.331,2.457,-0.004,0.000,0.006,0.296
2022-02-28,Health Care,1027,-0.042585,-0.009977,0.000,-0.055,0.333,-2.915,1.21%,-3.994,-3.069,-2.632,-2.600,-2.533,-2.545,6.548,2.328,0.164,0.000,-0.418,-0.403,-0.306,0.377,-0.763,-0.653,-0.583,-0.345,-0.385,-0.763,-0.293,-0.365,-0.350,0.086,0.903,0.087,0.112,0.000,0.032,0.805,-2.167,-0.820,2.041,-0.676,0.117,-2.483,0.525,-0.056,0.087,0.042,0.034,0.291,5.061,0.346,0.289,0.092,0.159,-13.130,-13.059,102.072,4.540,5.494,5.228,0.323,2.725,5.825,5.998,0.509,0.367,0.611,-0.063,0.111,0.000,0.000
2022-02-28,Industrials,519,0.009589,-0.000253,0.107,0.606,0.378,22.732,1.38%,12.174,11.135,15.351,14.861,15.535,15.721,1.429,2.352,0.225,0.223,0.098,0.097,0.070,0.286,0.040,0.063,0.101,0.104,0.157,0.051,0.096,0.084,0.096,0.324,0.665,0.325,0.392,0.179,0.354,0.698,0.238,0.100,0.158,0.080,0.086,0.406,0.409,1.897,0.448,0.039,0.034,0.441,3.105,1.157,0.551,0.258,0.449,4.153,4.583,76.630,0.446,1.895,1.374,0.820,4.825,9.273,6.332,1.829,1.123,4.574,-0.026,0.000,0.000,0.000
2022-02-28,Information Technology,579,-0.010188,-0.043913,0.000,0.288,0.219,-0.731,1.41%,12.135,14.375,-2.466,-1.806,-1.779,-1.826,3.978,3.577,0.144,0.292,0.009,-0.009,0.000,0.561,-0.017,0.013,0.052,0.019,0.014,-0.015,0.045,0.023,0.013,0.204,0.764,0.204,0.250,0.006,0.217,0.817,0.176,0.090,0.566,0.045,0.115,0.145,0.554,0.478,0.232,0.037,0.032,0.300,5.962,0.816,0.472,0.172,0.316,0.363,0.959,74.838,1.209,2.338,1.969,0.604,4.086,7.647,5.656,1.175,0.833,2.137,-0.059,0.131,0.002,0.000
2022-02-28,Materials,151,0.053037,0.024894,0.174,0.253,0.458,18.844,1.49%,9.158,8.742,12.273,10.245,12.246,12.318,1.242,2.136,0.227,0.202,0.130,0.127,0.087,0.291,0.068,0.105,0.159,0.127,0.161,0.090,0.117,0.112,0.124,0.372,0.616,0.365,0.392,0.334,0.321,0.592,0.396,0.126,0.158,0.121,0.051,0.680,0.299,1.854,0.553,0.046,0.041,0.483,1.675,1.167,0.537,0.294,0.443,4.927,6.499,74.841,0.489,2.241,1.452,0.775,5.267,7.490,7.582,1.998,1.111,4.278,-0.029,0.002,0.000,0.000
